['2024-04-10', '1712736941', 'facebook.com.', '146', 'IN', 'A', '31.13.64.7', '1003935', '159.75.8.103']['A', 'aichatos.com.', 'A', 'aichatos.com.', '230', '1712708216000', '0.2590490132570267', '866401023', '0', '0', 'ans', '31.13.64.7', '', 'IE', '32934', '[32934]', '31.13.64.0/18', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712783641', 'google.com.', '60', 'IN', 'A', '59.24.3.174', '1007740', '2409:8a55:d84e:7c31:fc82:9ff:fe9a:b658']['A', 'www.423677843.com.', 'A', 'www.423677843.com.', '60', '1712716141000', '2.519683063030243', '866401023', '0', '0', 'ans', '59.24.3.174', '', 'KR', '4766', '[4766]', '59.24.0.0/13', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712770171', 'facebook.com.', '165', 'IN', 'A', '104.244.46.71', '1008', '14.145.56.66']['A', '95shubao.net.', 'A', '95shubao.net.', '238', '1712716163000', '0.22773504257202148', '866401023', '0', '0', 'ans', '104.244.46.71', '', 'US', '13414', '[13414]', '104.244.46.0/24', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712746507', 'google.com.', '1549', 'IN', 'A', '172.217.20.14', '11280', '147.12.153.3']['A', 'www.duia.us.', 'A', 'www.duia.us.', '60', '1712711549000', '0.011395394802093506', '866401023', '0', '0', 'ans', '172.217.20.14', '', 'US', '15169', '[15169]', '172.217.20.0/24', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712778321', 'google.com.', '60', 'IN', 'A', '46.82.174.69', '1005595', '2408:400a:7c:4301:c2bd:8008:b428:cfca']['A', 'www.989938985.com.', 'A', 'www.989938985.com.', '60', '1712715997000', '0.22400331497192383', '866401023', '0', '0', 'ans', '46.82.174.69', '', 'DE', '3320', '[3320]', '46.80.0.0/12', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712736531', 'facebook.com.', '215', 'IN', 'A', '128.242.240.189', '1003982', '113.113.124.75']['A', 'jinse.com.', 'A', 'jinse.com.', '66', '1712711577000', '18.662020936608315', '866401023', '0', '0', 'ans', '128.242.240.189', '', 'US', '2914', '[2914]', '128.242.0.0/16', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712767826', 'facebook.com.', '154', 'IN', 'A', '192.133.77.191', '18192', '158.132.12.21']['A', 'www.maxreader.net.', 'A', 'www.maxreader.net.', '172', '1712711583000', '0.24677808582782745', '866401023', '0', '0', 'ans', '192.133.77.191', '', 'US', '13414', '[13414]', '192.133.76.0/22', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712722124', 'google.com.', '277', 'IN', 'A', '216.58.221.206', '60297', '121.121.199.141']['A', 'www.scnservers.net.', 'A', 'scnservers.net.', '300', '1712709659000', '0.011728465557098389', '866401023', '0', '0', 'ans', '216.58.221.206', '', 'US', '15169', '[15169]', '216.58.221.0/24', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712739057', 'google.com.', '296', 'IN', 'A', '142.250.184.238', '62173', '2a02:810d:aa3f:e55f:da58:d7ff:fe03:a3b']['A', 'bxfilm.one.', 'A', 'bxfilm.one.', '172', '1712712800000', '0.012198053300380707', '866401023', '0', '0', 'ans', '142.250.184.238', '', 'US', '15169', '[15169]', '142.250.184.0/24', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712726079', 'facebook.com.', '165', 'IN', 'A', '199.96.59.61', '62897', '27.38.112.69']['A', '8bqg.net.', 'A', '8bqg.net.', '174', '1712714896000', '0.2820180281996727', '866401023', '0', '0', 'ans', '199.96.59.61', '', 'US', '--', '[--]', '--', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
['2024-04-10', '1712721577', 'google.com.', '300', 'IN', 'A', '142.250.179.142', '1007269', '185.43.245.154']['A', 'pageview.mobi.', 'A', 'pageview.mobi.', '300', '1712716031000', '0.007161736488342285', '866401023', '0', '0', 'ans', '142.250.179.142', '', 'US', '15169', '[15169]', '142.250.0.0/15', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
